S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.204642,5.13401e-11,0.0262937,1.12284e-10,6.53353e-06,1.4155e-14,1.38379e-11,0.18986,0.000517817,0.0743229,1.16283e-06,3.67171e-06,2.44289e-07,1.46444e-08,0.151652,5.05786e-07,0.000102004,5.30001e-07,0.000207945,1.99849e-07,1.6028e-07,0.13038,1.23292e-05,0.000841705,1.7946e-06,1.04083e-05,1.57375e-06,2.88158e-08,0.0475393,6.69599e-05,0.00056927,3.34053e-06,5.34608e-05,5.13777e-07,2.47397e-07,0.0443417,0.000613488,0.00212022,1.15432e-06,1.97704e-05,1.13337e-06,1.26296e-07,0.044356,5.13196e-05,6.16686e-05,7.00654e-07,0.00012967,6.16898e-07,5.66562e-07,0.0805317,0.000101334,0.000140375,6.20953e-06,0.00043523,3.78801e-06,3.60223e-06
0.204642,3.65233e-11,0.0262937,9.60598e-11,6.53354e-06,1.00699e-14,1.18387e-11,0.18964,0.000498081,0.0745626,1.12176e-06,3.68585e-06,2.35103e-07,1.41361e-08,0.151652,4.82501e-07,0.000102078,5.05601e-07,0.000208098,1.90649e-07,1.52901e-07,0.130378,1.21542e-05,0.000843988,1.76914e-06,1.04367e-05,1.55142e-06,2.8407e-08,0.0475375,6.61769e-05,0.000571652,3.30165e-06,5.37053e-05,5.07769e-07,2.4452e-07,0.0443252,0.000616282,0.00213381,1.15959e-06,1.98973e-05,1.13854e-06,1.26873e-07,0.0443552,5.12279e-05,6.19361e-05,6.99403e-07,0.000130235,6.15796e-07,5.6555e-07,0.0805265,0.000101803,0.000141536,6.23833e-06,0.000438849,3.80557e-06,3.61895e-06
0.204642,2.59827e-11,0.0262937,8.21783e-11,6.53355e-06,7.16373e-15,1.01281e-11,0.189429,0.000478852,0.0747932,1.08148e-06,3.69949e-06,2.26142e-07,1.36368e-08,0.151652,4.60288e-07,0.000102148,4.82325e-07,0.000208244,1.81872e-07,1.45862e-07,0.130376,1.19817e-05,0.000846238,1.74403e-06,1.04647e-05,1.5294e-06,2.8004e-08,0.0475357,6.5403e-05,0.000574006,3.2632e-06,5.3947e-05,5.01832e-07,2.41674e-07,0.0443086,0.000619083,0.00214745,1.16487e-06,2.00248e-05,1.14373e-06,1.27452e-07,0.0443545,5.11364e-05,6.22031e-05,6.98153e-07,0.0001308,6.14696e-07,5.6454e-07,0.0805212,0.000102274,0.000142703,6.26724e-06,0.000442484,3.82319e-06,3.63573e-06
0.204642,1.84841e-11,0.0262937,7.03017e-11,6.53356e-06,5.09628e-15,8.66447e-12,0.189226,0.000460138,0.0750149,1.04204e-06,3.71263e-06,2.17411e-07,1.31471e-08,0.151652,4.39097e-07,0.000102215,4.6012e-07,0.000208383,1.73499e-07,1.39147e-07,0.130374,1.18116e-05,0.000848457,1.71928e-06,1.04923e-05,1.50769e-06,2.76066e-08,0.047534,6.46381e-05,0.000576333,3.22517e-06,5.41858e-05,4.95963e-07,2.38859e-07,0.044292,0.00062189,0.00216116,1.17017e-06,2.01528e-05,1.14892e-06,1.28033e-07,0.0443538,5.1045e-05,6.24696e-05,6.96906e-07,0.000131363,6.13598e-07,5.63531e-07,0.0805158,0.000102747,0.000143875,6.29626e-06,0.000446137,3.84089e-06,3.65258e-06
0.204642,1.31496e-11,0.0262937,6.01408e-11,6.53357e-06,3.6255e-15,7.41226e-12,0.189031,0.000441947,0.075228,1.00347e-06,3.7253e-06,2.08915e-07,1.26676e-08,0.151652,4.18881e-07,0.000102278,4.38937e-07,0.000208516,1.65511e-07,1.32741e-07,0.130372,1.16439e-05,0.000850644,1.69487e-06,1.05195e-05,1.48629e-06,2.72148e-08,0.0475322,6.3882e-05,0.000578632,3.18756e-06,5.44219e-05,4.90162e-07,2.36076e-07,0.0442753,0.000624703,0.00217493,1.17547e-06,2.02814e-05,1.15413e-06,1.28615e-07,0.044353,5.09538e-05,6.27356e-05,6.95661e-07,0.000131926,6.12502e-07,5.62524e-07,0.0805105,0.000103222,0.000145052,6.32539e-06,0.000449807,3.85865e-06,3.66949e-06
0.204642,9.35464e-12,0.0262937,5.1448e-11,6.53358e-06,2.57918e-15,6.34095e-12,0.188844,0.000424283,0.0754326,9.658e-07,3.7375e-06,2.00656e-07,1.21987e-08,0.151652,3.99596e-07,0.000102339,4.18729e-07,0.000208643,1.57891e-07,1.2663e-07,0.13037,1.14785e-05,0.0008528,1.67081e-06,1.05463e-05,1.46519e-06,2.68285e-08,0.0475305,6.31348e-05,0.000580905,3.15037e-06,5.46552e-05,4.84429e-07,2.33323e-07,0.0442585,0.000627523,0.00218876,1.18079e-06,2.04106e-05,1.15935e-06,1.29198e-07,0.0443523,5.08627e-05,6.30012e-05,6.94417e-07,0.000132487,6.11407e-07,5.61519e-07,0.0805051,0.000103699,0.000146235,6.35463e-06,0.000453493,3.87648e-06,3.68647e-06
0.204642,6.6549e-12,0.0262937,4.40113e-11,6.53358e-06,1.83483e-15,5.42442e-12,0.188665,0.000407147,0.075629,9.29057e-07,3.74924e-06,1.92636e-07,1.17408e-08,0.151652,3.81199e-07,0.000102397,3.99452e-07,0.000208763,1.50622e-07,1.208e-07,0.130368,1.13155e-05,0.000854925,1.64708e-06,1.05728e-05,1.44438e-06,2.64475e-08,0.0475288,6.23962e-05,0.000583151,3.1136e-06,5.48858e-05,4.78763e-07,2.30601e-07,0.0442416,0.000630349,0.00220265,1.18612e-06,2.05404e-05,1.16459e-06,1.29782e-07,0.0443516,5.07718e-05,6.32662e-05,6.93176e-07,0.000133048,6.10314e-07,5.60516e-07,0.0804997,0.000104177,0.000147423,6.38399e-06,0.000457197,3.89439e-06,3.70351e-06
0.204642,4.7343e-12,0.0262937,3.76493e-11,6.53359e-06,1.3053e-15,4.64033e-12,0.188493,0.00039054,0.0758175,8.9326e-07,3.76054e-06,1.84856e-07,1.12941e-08,0.151651,3.63649e-07,0.000102453,3.81061e-07,0.000208879,1.43688e-07,1.15239e-07,0.130366,1.11547e-05,0.00085702,1.62369e-06,1.05989e-05,1.42386e-06,2.60719e-08,0.0475271,6.16662e-05,0.00058537,3.07725e-06,5.51138e-05,4.73162e-07,2.27909e-07,0.0442247,0.000633181,0.00221661,1.19146e-06,2.06708e-05,1.16983e-06,1.30368e-07,0.0443508,5.0681e-05,6.35308e-05,6.91937e-07,0.000133607,6.09223e-07,5.59514e-07,0.0804943,0.000104658,0.000148617,6.41346e-06,0.000460917,3.91236e-06,3.72062e-06
0.204642,3.36798e-12,0.0262937,3.22067e-11,6.53359e-06,9.2859e-16,3.96955e-12,0.188328,0.00037446,0.0759984,8.58425e-07,3.77139e-06,1.77316e-07,1.0859e-08,0.151651,3.46906e-07,0.000102506,3.63518e-07,0.000208989,1.37072e-07,1.09933e-07,0.130364,1.09962e-05,0.000859086,1.60062e-06,1.06246e-05,1.40363e-06,2.57016e-08,0.0475255,6.09447e-05,0.000587564,3.04131e-06,5.5339e-05,4.67626e-07,2.25248e-07,0.0442077,0.00063602,0.00223062,1.19682e-06,2.08017e-05,1.17509e-06,1.30955e-07,0.0443501,5.05904e-05,6.3795e-05,6.907e-07,0.000134166,6.08134e-07,5.58514e-07,0.0804888,0.00010514,0.000149816,6.44305e-06,0.000464655,3.93039e-06,3.7378e-06
0.204642,2.39598e-12,0.0262937,2.75508e-11,6.53359e-06,6.60599e-16,3.39572e-12,0.18817,0.000358904,0.0761717,8.24562e-07,3.78183e-06,1.70015e-07,1.04355e-08,0.151651,3.30935e-07,0.000102556,3.46781e-07,0.000209093,1.30761e-07,1.04872e-07,0.130362,1.084e-05,0.000861122,1.57788e-06,1.06499e-05,1.38369e-06,2.53365e-08,0.0475238,6.02315e-05,0.000589732,3.00578e-06,5.55616e-05,4.62155e-07,2.22618e-07,0.0441907,0.000638865,0.00224471,1.20218e-06,2.09333e-05,1.18036e-06,1.31544e-07,0.0443494,5.04999e-05,6.40586e-05,6.89465e-07,0.000134723,6.07046e-07,5.57515e-07,0.0804834,0.000105624,0.000151021,6.47275e-06,0.00046841,3.9485e-06,3.75504e-06
0.204642,1.7045e-12,0.0262937,2.35679e-11,6.5336e-06,4.69951e-16,2.90482e-12,0.188019,0.000343868,0.0763379,7.9168e-07,3.79185e-06,1.62952e-07,1.00239e-08,0.151651,3.15698e-07,0.000102604,3.30816e-07,0.000209194,1.24741e-07,1.00044e-07,0.13036,1.06859e-05,0.000863129,1.55545e-06,1.06749e-05,1.36402e-06,2.49765e-08,0.0475222,5.95267e-05,0.000591875,2.97066e-06,5.57816e-05,4.56747e-07,2.20017e-07,0.0441735,0.000641716,0.00225885,1.20756e-06,2.10654e-05,1.18564e-06,1.32134e-07,0.0443486,5.04096e-05,6.43218e-05,6.88232e-07,0.00013528,6.05961e-07,5.56518e-07,0.0804779,0.00010611,0.000152231,6.50256e-06,0.000472182,3.96668e-06,3.77235e-06
0.204642,1.21258e-12,0.0262937,2.01607e-11,6.5336e-06,3.34323e-16,2.48488e-12,0.187875,0.000329345,0.0764971,7.5978e-07,3.80148e-06,1.56125e-07,9.62411e-09,0.151651,3.01163e-07,0.00010265,3.15585e-07,0.000209289,1.18998e-07,9.54377e-08,0.130358,1.0534e-05,0.000865108,1.53334e-06,1.06995e-05,1.34463e-06,2.46215e-08,0.0475206,5.883e-05,0.000593992,2.93594e-06,5.59991e-05,4.51402e-07,2.17446e-07,0.0441563,0.000644573,0.00227306,1.21295e-06,2.11981e-05,1.19093e-06,1.32725e-07,0.0443479,5.03194e-05,6.45845e-05,6.87001e-07,0.000135835,6.04877e-07,5.55523e-07,0.0804723,0.000106598,0.000153447,6.53249e-06,0.000475972,3.98493e-06,3.78973e-06
0.204642,8.62633e-13,0.0262937,1.7246e-11,6.5336e-06,2.37838e-16,2.12564e-12,0.187736,0.000315329,0.0766496,7.28862e-07,3.81071e-06,1.49531e-07,9.23631e-09,0.151651,2.87297e-07,0.000102694,3.01055e-07,0.00020938,1.13519e-07,9.10437e-08,0.130356,1.03842e-05,0.000867058,1.51154e-06,1.07238e-05,1.32552e-06,2.42716e-08,0.047519,5.81415e-05,0.000596085,2.90161e-06,5.6214e-05,4.46119e-07,2.14905e-07,0.0441391,0.000647436,0.00228733,1.21835e-06,2.13314e-05,1.19623e-06,1.33317e-07,0.0443472,5.02294e-05,6.48468e-05,6.85772e-07,0.00013639,6.03795e-07,5.54529e-07,0.0804668,0.000107087,0.000154669,6.56254e-06,0.000479779,4.00325e-06,3.80717e-06
0.204642,6.13678e-13,0.0262937,1.47527e-11,6.5336e-06,1.69198e-16,1.81833e-12,0.187604,0.000301812,0.0767956,6.98924e-07,3.81957e-06,1.43168e-07,8.86046e-09,0.151651,2.7407e-07,0.000102736,2.87194e-07,0.000209467,1.08293e-07,8.6852e-08,0.130355,1.02365e-05,0.000868981,1.49005e-06,1.07477e-05,1.30667e-06,2.39265e-08,0.0475174,5.74609e-05,0.000598153,2.86769e-06,5.64264e-05,4.40897e-07,2.12392e-07,0.0441217,0.000650305,0.00230166,1.22376e-06,2.14653e-05,1.20154e-06,1.33911e-07,0.0443465,5.01395e-05,6.51085e-05,6.84545e-07,0.000136943,6.02715e-07,5.53538e-07,0.0804612,0.000107579,0.000155896,6.59269e-06,0.000483604,4.02164e-06,3.82468e-06
0.204642,4.3657e-13,0.0262937,1.26198e-11,6.5336e-06,1.20367e-16,1.55545e-12,0.187477,0.000288785,0.0769353,6.69959e-07,3.82807e-06,1.37031e-07,8.49652e-09,0.151651,2.61451e-07,0.000102775,2.73972e-07,0.00020955,1.03307e-07,8.28533e-08,0.130353,1.00909e-05,0.000870876,1.46886e-06,1.07713e-05,1.28809e-06,2.35863e-08,0.0475159,5.67883e-05,0.000600197,2.83415e-06,5.66363e-05,4.35737e-07,2.09909e-07,0.0441043,0.00065318,0.00231606,1.22918e-06,2.15998e-05,1.20687e-06,1.34505e-07,0.0443457,5.00498e-05,6.53698e-05,6.83321e-07,0.000137496,6.01636e-07,5.52547e-07,0.0804556,0.000108072,0.000157129,6.62297e-06,0.000487446,4.04009e-06,3.84226e-06
0.204642,3.10576e-13,0.0262937,1.07953e-11,6.53361e-06,8.56294e-17,1.33057e-12,0.187356,0.000276238,0.0770691,6.41959e-07,3.83622e-06,1.31116e-07,8.14441e-09,0.15165,2.49413e-07,0.000102813,2.61358e-07,0.000209629,9.85502e-08,7.90386e-08,0.130351,9.94734e-06,0.000872745,1.44797e-06,1.07945e-05,1.26977e-06,2.32509e-08,0.0475144,5.61235e-05,0.000602218,2.801e-06,5.68437e-05,4.30636e-07,2.07454e-07,0.0440868,0.00065606,0.00233052,1.23462e-06,2.17349e-05,1.2122e-06,1.35101e-07,0.044345,4.99602e-05,6.56307e-05,6.82098e-07,0.000138047,6.0056e-07,5.51559e-07,0.08045,0.000108567,0.000158367,6.65335e-06,0.000491306,4.05862e-06,3.8599e-06
0.204642,2.20944e-13,0.0262937,9.23449e-12,6.53361e-06,6.09168e-17,1.1382e-12,0.18724,0.000264162,0.077197,6.14912e-07,3.84402e-06,1.25419e-07,7.80402e-09,0.15165,2.3793e-07,0.00010285,2.49324e-07,0.000209704,9.40128e-08,7.53996e-08,0.13035,9.80581e-06,0.000874587,1.42737e-06,1.08174e-05,1.2517e-06,2.29202e-08,0.0475129,5.54664e-05,0.000604214,2.76824e-06,5.70488e-05,4.25595e-07,2.05028e-07,0.0440693,0.000658947,0.00234505,1.24006e-06,2.18706e-05,1.21755e-06,1.35699e-07,0.0443443,4.98708e-05,6.5891e-05,6.80877e-07,0.000138598,5.99485e-07,5.50572e-07,0.0804443,0.000109064,0.000159611,6.68386e-06,0.000495184,4.07722e-06,3.87761e-06
0.204642,1.5718e-13,0.0262937,7.89937e-12,6.53361e-06,4.33362e-17,9.73639e-13,0.187129,0.000252545,0.0773193,5.88806e-07,3.8515e-06,1.19936e-07,7.47522e-09,0.15165,2.26975e-07,0.000102884,2.37845e-07,0.000209776,8.96842e-08,7.1928e-08,0.130348,9.66626e-06,0.000876402,1.40706e-06,1.084e-05,1.23389e-06,2.25941e-08,0.0475114,5.4817e-05,0.000606187,2.73585e-06,5.72514e-05,4.20612e-07,2.02629e-07,0.0440516,0.000661839,0.00235964,1.24552e-06,2.20069e-05,1.22291e-06,1.36297e-07,0.0443436,4.97815e-05,6.61509e-05,6.79658e-07,0.000139148,5.98412e-07,5.49586e-07,0.0804387,0.000109563,0.000160861,6.71448e-06,0.000499079,4.09589e-06,3.89539e-06
0.204642,1.11818e-13,0.0262937,6.75728e-12,6.53361e-06,3.08294e-17,8.32871e-13,0.187024,0.000241376,0.0774362,5.63626e-07,3.85865e-06,1.14662e-07,7.15786e-09,0.15165,2.16524e-07,0.000102917,2.26894e-07,0.000209845,8.5555e-08,6.86164e-08,0.130346,9.52868e-06,0.000878192,1.38704e-06,1.08623e-05,1.21633e-06,2.22726e-08,0.0475099,5.41751e-05,0.000608137,2.70384e-06,5.74517e-05,4.15687e-07,2.00259e-07,0.0440339,0.000664736,0.00237429,1.25099e-06,2.21438e-05,1.22827e-06,1.36897e-07,0.0443429,4.96924e-05,6.64104e-05,6.78441e-07,0.000139696,5.97341e-07,5.48602e-07,0.080433,0.000110064,0.000162117,6.74521e-06,0.000502992,4.11463e-06,3.91323e-06
0.204642,7.95472e-14,0.0262937,5.78031e-12,6.53361e-06,2.19321e-17,7.12454e-13,0.186923,0.000230644,0.077548,5.39355e-07,3.8655e-06,1.09591e-07,6.85175e-09,0.15165,2.06555e-07,0.000102949,2.16447e-07,0.00020991,8.16158e-08,6.54571e-08,0.130345,9.39304e-06,0.000879957,1.3673e-06,1.08843e-05,1.19902e-06,2.19557e-08,0.0475084,5.35407e-05,0.000610065,2.6722e-06,5.76496e-05,4.1082e-07,1.97916e-07,0.0440162,0.00066764,0.00238901,1.25646e-06,2.22813e-05,1.23365e-06,1.37498e-07,0.0443421,4.96034e-05,6.66694e-05,6.77227e-07,0.000140244,5.96271e-07,5.4762e-07,0.0804272,0.000110567,0.000163378,6.77606e-06,0.000506923,4.13344e-06,3.93114e-06
0.204642,5.65899e-14,0.0262937,4.94458e-12,6.53361e-06,1.56025e-17,6.09447e-13,0.186826,0.000220337,0.0776547,5.15976e-07,3.87206e-06,1.04719e-07,6.5567e-09,0.15165,1.97044e-07,0.000102979,2.06482e-07,0.000209973,7.7858e-08,6.24433e-08,0.130343,9.25931e-06,0.000881696,1.34783e-06,1.09059e-05,1.18195e-06,2.16432e-08,0.047507,5.29137e-05,0.000611969,2.64093e-06,5.78452e-05,4.06009e-07,1.956e-07,0.0439984,0.000670548,0.00240379,1.26195e-06,2.24194e-05,1.23904e-06,1.381e-07,0.0443414,4.95146e-05,6.69279e-05,6.76014e-07,0.00014079,5.95203e-07,5.4664e-07,0.0804215,0.000111072,0.000164645,6.80703e-06,0.000510873,4.15232e-06,3.94912e-06
0.204642,4.02581e-14,0.0262937,4.22969e-12,6.53361e-06,1.10996e-17,5.21333e-13,0.186734,0.000210443,0.0777568,4.9347e-07,3.87833e-06,1.00039e-07,6.27249e-09,0.15165,1.87972e-07,0.000103007,1.96975e-07,0.000210032,7.42732e-08,5.95683e-08,0.130341,9.12746e-06,0.00088341,1.32865e-06,1.09272e-05,1.16513e-06,2.13351e-08,0.0475056,5.2294e-05,0.000613852,2.61001e-06,5.80385e-05,4.01254e-07,1.9331e-07,0.0439804,0.000673462,0.00241863,1.26745e-06,2.25581e-05,1.24444e-06,1.38703e-07,0.0443407,4.94259e-05,6.71859e-05,6.74803e-07,0.000141336,5.94137e-07,5.45661e-07,0.0804157,0.000111578,0.000165918,6.83811e-06,0.00051484,4.17127e-06,3.96717e-06
0.204642,2.86396e-14,0.0262937,3.61815e-12,6.53361e-06,7.89627e-18,4.45957e-13,0.186646,0.00020095,0.0778542,4.71817e-07,3.88433e-06,9.55469e-08,5.9989e-09,0.15165,1.79317e-07,0.000103035,1.87905e-07,0.000210089,7.08534e-08,5.68256e-08,0.13034,8.99748e-06,0.000885101,1.30973e-06,1.09483e-05,1.14853e-06,2.10314e-08,0.0475041,5.16815e-05,0.000615712,2.57946e-06,5.82295e-05,3.96555e-07,1.91048e-07,0.0439625,0.000676382,0.00243355,1.27296e-06,2.26974e-05,1.24984e-06,1.39307e-07,0.04434,4.93374e-05,6.74435e-05,6.73595e-07,0.000141881,5.93073e-07,5.44684e-07,0.0804099,0.000112086,0.000167196,6.86931e-06,0.000518825,4.19029e-06,3.98529e-06
0.204642,2.03742e-14,0.0262937,3.09503e-12,6.53361e-06,5.61741e-18,3.8148e-13,0.186562,0.000191846,0.0779472,4.50996e-07,3.89007e-06,9.12369e-08,5.73567e-09,0.15165,1.71061e-07,0.000103061,1.79254e-07,0.000210143,6.75911e-08,5.42092e-08,0.130338,8.86932e-06,0.000886767,1.29107e-06,1.0969e-05,1.13218e-06,2.07319e-08,0.0475028,5.10761e-05,0.00061755,2.54927e-06,5.84183e-05,3.9191e-07,1.88812e-07,0.0439444,0.000679307,0.00244852,1.27848e-06,2.28374e-05,1.25526e-06,1.39913e-07,0.0443393,4.9249e-05,6.77006e-05,6.72388e-07,0.000142425,5.92011e-07,5.43708e-07,0.0804041,0.000112597,0.000168481,6.90063e-06,0.000522829,4.20938e-06,4.00347e-06
0.204642,1.44943e-14,0.0262937,2.64754e-12,6.53361e-06,3.99623e-18,3.26325e-13,0.186482,0.000183118,0.0780361,4.30987e-07,3.89555e-06,8.71033e-08,5.48257e-09,0.15165,1.63184e-07,0.000103086,1.71e-07,0.000210195,6.44789e-08,5.17132e-08,0.130337,8.74297e-06,0.000888409,1.27269e-06,1.09894e-05,1.11605e-06,2.04367e-08,0.0475014,5.04778e-05,0.000619367,2.51942e-06,5.86049e-05,3.87319e-07,1.86601e-07,0.0439263,0.000682236,0.00246356,1.28401e-06,2.29779e-05,1.26069e-06,1.40519e-07,0.0443386,4.91607e-05,6.79573e-05,6.71183e-07,0.000142967,5.9095e-07,5.42734e-07,0.0803982,0.000113109,0.000169771,6.93206e-06,0.00052685,4.22855e-06,4.02172e-06
0.204642,1.03112e-14,0.0262937,2.26475e-12,6.53361e-06,2.84292e-18,2.79144e-13,0.186406,0.000174755,0.0781209,4.11768e-07,3.90079e-06,8.31407e-08,5.23933e-09,0.15165,1.55671e-07,0.000103109,1.63127e-07,0.000210244,6.15101e-08,4.93322e-08,0.130335,8.61841e-06,0.000890028,1.25456e-06,1.10096e-05,1.10015e-06,2.01456e-08,0.0475,4.98864e-05,0.000621163,2.48992e-06,5.87894e-05,3.82782e-07,1.84416e-07,0.0439081,0.000685172,0.00247867,1.28954e-06,2.3119e-05,1.26613e-06,1.41127e-07,0.0443379,4.90726e-05,6.82135e-05,6.69981e-07,0.000143509,5.89891e-07,5.41762e-07,0.0803923,0.000113623,0.000171067,6.96361e-06,0.00053089,4.24778e-06,4.04004e-06
0.204642,7.3354e-15,0.0262937,1.93731e-12,6.53361e-06,2.02245e-18,2.38784e-13,0.186333,0.000166743,0.0782018,3.93316e-07,3.9058e-06,7.93434e-08,5.00568e-09,0.15165,1.48503e-07,0.000103132,1.55616e-07,0.000210291,5.86779e-08,4.70608e-08,0.130334,8.4956e-06,0.000891624,1.23668e-06,1.10295e-05,1.08448e-06,1.98586e-08,0.0474987,4.9302e-05,0.000622938,2.46076e-06,5.89716e-05,3.78298e-07,1.82257e-07,0.0438899,0.000688112,0.00249384,1.29509e-06,2.32607e-05,1.27158e-06,1.41735e-07,0.0443372,4.89847e-05,6.84692e-05,6.6878e-07,0.00014405,5.88834e-07,5.40791e-07,0.0803864,0.000114139,0.000172369,6.99528e-06,0.000534949,4.26709e-06,4.05843e-06
0.204642,5.21841e-15,0.0262937,1.65721e-12,6.53361e-06,1.43877e-18,2.0426e-13,0.186263,0.000159072,0.078279,3.75609e-07,3.91058e-06,7.5706e-08,4.78137e-09,0.15165,1.41665e-07,0.000103154,1.48451e-07,0.000210336,5.59762e-08,4.48939e-08,0.130332,8.37453e-06,0.000893197,1.21906e-06,1.1049e-05,1.06903e-06,1.95757e-08,0.0474974,4.87243e-05,0.000624692,2.43195e-06,5.91517e-05,3.73866e-07,1.80123e-07,0.0438715,0.000691057,0.00250907,1.30065e-06,2.34031e-05,1.27703e-06,1.42345e-07,0.0443365,4.88969e-05,6.87245e-05,6.67582e-07,0.00014459,5.87779e-07,5.39822e-07,0.0803805,0.000114657,0.000173677,7.02707e-06,0.000539026,4.28647e-06,4.07689e-06
0.204642,3.71238e-15,0.0262937,1.4176e-12,6.53361e-06,1.02354e-18,1.74728e-13,0.186197,0.000151729,0.0783526,3.58624e-07,3.91514e-06,7.2223e-08,4.56611e-09,0.15165,1.35143e-07,0.000103174,1.41616e-07,0.000210379,5.33988e-08,4.28269e-08,0.130331,8.25516e-06,0.000894747,1.20169e-06,1.10683e-05,1.05379e-06,1.92967e-08,0.047496,4.81534e-05,0.000626425,2.40347e-06,5.93298e-05,3.69485e-07,1.78014e-07,0.0438531,0.000694007,0.00252437,1.30622e-06,2.3546e-05,1.2825e-06,1.42956e-07,0.0443357,4.88092e-05,6.89794e-05,6.66385e-07,0.000145128,5.86725e-07,5.38855e-07,0.0803745,0.000115177,0.000174991,7.05897e-06,0.000543121,4.30592e-06,4.09541e-06
0.204642,2.64099e-15,0.0262937,1.21264e-12,6.53361e-06,7.2815e-19,1.49465e-13,0.186134,0.000144702,0.0784229,3.42339e-07,3.9195e-06,6.8889e-08,4.35964e-09,0.15165,1.2892e-07,0.000103194,1.35095e-07,0.00021042,5.09401e-08,4.08549e-08,0.130329,8.13748e-06,0.000896276,1.18456e-06,1.10873e-05,1.03877e-06,1.90217e-08,0.0474947,4.75891e-05,0.000628138,2.37531e-06,5.95057e-05,3.65156e-07,1.75929e-07,0.0438347,0.000696962,0.00253974,1.31179e-06,2.36896e-05,1.28797e-06,1.43568e-07,0.044335,4.87217e-05,6.92337e-05,6.6519e-07,0.000145666,5.85673e-07,5.37889e-07,0.0803685,0.000115699,0.000176311,7.09099e-06,0.000547235,4.32544e-06,4.114e-06
0.204642,1.8788e-15,0.0262937,1.03731e-12,6.53361e-06,5.18006e-19,1.27855e-13,0.186073,0.000137981,0.0784899,3.26732e-07,3.92366e-06,6.56987e-08,4.16167e-09,0.15165,1.22984e-07,0.000103213,1.28875e-07,0.000210459,4.85946e-08,3.89738e-08,0.130328,8.02147e-06,0.000897783,1.16767e-06,1.11061e-05,1.02396e-06,1.87506e-08,0.0474935,4.70315e-05,0.000629831,2.34749e-06,5.96796e-05,3.60877e-07,1.73868e-07,0.0438161,0.000699921,0.00255517,1.31738e-06,2.38338e-05,1.29346e-06,1.44181e-07,0.0443343,4.86343e-05,6.94877e-05,6.63998e-07,0.000146203,5.84623e-07,5.36924e-07,0.0803625,0.000116222,0.000177637,7.12313e-06,0.000551368,4.34504e-06,4.13267e-06
0.204642,1.33658e-15,0.0262937,8.87333e-13,6.53361e-06,3.6851e-19,1.09369e-13,0.186016,0.000131552,0.0785538,3.11779e-07,3.92764e-06,6.26468e-08,3.97194e-09,0.151649,1.17321e-07,0.000103231,1.22941e-07,0.000210496,4.63571e-08,3.71793e-08,0.130327,7.90709e-06,0.000899268,1.15103e-06,1.11246e-05,1.00936e-06,1.84833e-08,0.0474922,4.64803e-05,0.000631504,2.31999e-06,5.98514e-05,3.56648e-07,1.71832e-07,0.0437975,0.000702886,0.00257066,1.32297e-06,2.39786e-05,1.29895e-06,1.44795e-07,0.0443336,4.85471e-05,6.97411e-05,6.62807e-07,0.000146739,5.83575e-07,5.35962e-07,0.0803565,0.000116748,0.000178969,7.15539e-06,0.000555519,4.3647e-06,4.1514e-06
0.204642,9.50843e-16,0.0262937,7.59039e-13,6.53361e-06,2.62158e-19,9.3556e-14,0.185961,0.000125407,0.0786147,2.97459e-07,3.93143e-06,5.97283e-08,3.79017e-09,0.151649,1.11919e-07,0.000103248,1.1728e-07,0.000210531,4.42226e-08,3.54674e-08,0.130325,7.79433e-06,0.000900732,1.13461e-06,1.11428e-05,9.94972e-07,1.82198e-08,0.0474909,4.59355e-05,0.000633158,2.29281e-06,6.00212e-05,3.52468e-07,1.69819e-07,0.0437788,0.000705855,0.00258623,1.32858e-06,2.4124e-05,1.30445e-06,1.4541e-07,0.0443329,4.846e-05,6.99941e-05,6.61618e-07,0.000147274,5.82528e-07,5.35001e-07,0.0803504,0.000117275,0.000180306,7.18776e-06,0.000559689,4.38444e-06,4.1702e-06
0.204642,6.7643e-16,0.0262937,6.49295e-13,6.53361e-06,1.86499e-19,8.00294e-14,0.185909,0.000119533,0.0786728,2.8375e-07,3.93504e-06,5.6938e-08,3.61609e-09,0.151649,1.06766e-07,0.000103264,1.1188e-07,0.000210565,4.21864e-08,3.38344e-08,0.130324,7.68316e-06,0.000902176,1.11843e-06,1.11608e-05,9.80783e-07,1.796e-08,0.0474897,4.53971e-05,0.000634792,2.26595e-06,6.0189e-05,3.48337e-07,1.67829e-07,0.0437601,0.000708828,0.00260185,1.33419e-06,2.427e-05,1.30996e-06,1.46026e-07,0.0443322,4.83731e-05,7.02467e-05,6.60432e-07,0.000147808,5.81483e-07,5.34041e-07,0.0803443,0.000117805,0.00018165,7.22026e-06,0.000563878,4.40425e-06,4.18907e-06
